"","playerID","yearID","stint","POS","G","GS","InnOuts","PO","A","E","DP"
"1","aasedo01",1985,1,"P",54,0,264,8,10,0,0
"2","abregjo01",1985,1,"P",6,5,72,1,6,1,0
"3","ackerji01",1985,1,"P",61,0,259,10,16,0,1
"4","adamsri02",1985,1,"2B",6,3,84,9,13,1,1
"5","adamsri02",1985,1,"3B",16,10,337,2,31,1,3
"6","adamsri02",1985,1,"SS",25,19,476,24,57,3,9
"7","agostju01",1985,1,"P",54,0,181,10,15,1,0
"8","aguaylu01",1985,1,"2B",17,3,192,27,25,1,5
"9","aguaylu01",1985,1,"3B",7,3,126,4,16,0,1
"10","aguaylu01",1985,1,"SS",60,36,1052,61,117,8,21
"11","aguilri01",1985,1,"P",21,19,367,8,16,0,1
"12","alexado01",1985,1,"P",36,36,782,28,32,1,4
"13","allenga01",1985,1,"C",14,11,271,39,2,0,0
"14","allenne01",1985,1,"P",23,1,87,2,5,0,0
"15","allenne01",1985,2,"P",17,0,88,3,3,0,0
"16","almonbi01",1985,1,"1B",7,3,74,25,1,2,3
"17","almonbi01",1985,1,"3B",7,4,111,2,4,1,0
"18","almonbi01",1985,1,"OF",32,23,507,27,2,0,0
"19","almonbi01",1985,1,"SS",43,31,920,50,101,2,19
"20","anderda02",1985,1,"2B",2,1,36,4,2,0,1
"21","anderda02",1985,1,"3B",51,39,1100,28,107,6,10
"22","anderda02",1985,1,"SS",25,20,566,29,78,3,9
"23","anderla02",1985,1,"P",57,0,219,5,21,2,2
"24","andujjo01",1985,1,"P",38,38,809,8,45,6,8
"25","armasto01",1985,1,"OF",79,79,1962,173,3,3,1
"26","armstmi01",1985,1,"P",9,0,44,1,1,0,0
"27","ashbyal01",1985,1,"C",60,55,1414,312,37,8,1
"28","atherke01",1985,1,"P",56,0,314,4,6,1,0
"29","ayalabe01",1985,1,"OF",20,19,294,21,1,2,0
"30","backmwa01",1985,1,"2B",140,122,3384,272,370,7,76
"31","backmwa01",1985,1,"SS",1,0,6,1,0,0,0
"32","bailema01",1985,1,"1B",2,0,7,1,1,0,0
"33","bailema01",1985,1,"C",110,96,2651,565,51,13,6
"34","bailobo01",1985,1,"2B",16,6,209,18,30,0,5
"35","bailobo01",1985,1,"3B",45,18,642,14,63,3,6
"36","bailobo01",1985,1,"OF",1,0,1,0,0,0,0
"37","bailobo01",1985,1,"SS",5,2,75,3,10,0,1
"38","baineha01",1985,1,"OF",159,158,4193,318,8,2,2
"39","bairdo01",1985,1,"P",21,3,147,4,9,0,0
"40","bairdo01",1985,2,"P",2,0,6,0,0,0,0
"41","bakerdo01",1985,1,"2B",1,0,6,0,0,0,0
"42","bakerdo01",1985,1,"SS",12,6,177,12,12,1,2
"43","bakerdu01",1985,1,"1B",58,53,1258,400,26,3,33
"44","bakerdu01",1985,1,"OF",35,25,699,65,3,2,0
"45","balbost01",1985,1,"1B",160,159,4284,1573,101,12,138
"46","balleja01",1985,1,"P",20,4,156,4,6,0,0
"47","bandoch01",1985,1,"C",67,57,1460,251,28,4,3
"48","bannial01",1985,1,"1B",4,1,33,11,1,0,2
"49","bannial01",1985,1,"2B",10,5,145,16,16,1,2
"50","bannial01",1985,1,"3B",5,0,27,0,1,0,0
"51","bannial01",1985,1,"OF",14,10,262,19,0,0,0
"52","bannifl01",1985,1,"P",34,34,632,4,22,1,0
"53","barfije01",1985,1,"OF",154,152,4071,349,22,4,8
"54","barkele01",1985,1,"P",20,18,221,2,9,1,0
"55","barklje01",1985,1,"P",21,0,123,4,5,1,0
"56","barnesk01",1985,1,"1B",1,0,9,4,0,0,0
"57","barnesk01",1985,1,"3B",4,1,66,4,6,0,1
"58","barnesk01",1985,1,"OF",3,2,54,5,0,0,0
"59","barojsa01",1985,1,"P",17,4,158,5,7,1,0
"60","barrema02",1985,1,"2B",155,150,4007,355,479,11,110
"61","basske01",1985,1,"OF",141,130,3567,328,10,1,1
"62","beanebi01",1985,1,"OF",2,1,36,1,0,0,0
"63","beardda01",1985,1,"P",9,0,38,0,2,0,0
"64","beattji01",1985,1,"P",18,15,211,4,6,1,0
"65","beckwjo01",1985,1,"P",49,0,285,7,12,2,1
"66","bedrost01",1985,1,"P",37,37,620,13,23,4,3
"67","behenri01",1985,1,"P",4,4,59,0,1,0,0
"68","bellbu01",1985,1,"3B",83,82,2133,70,192,16,22
"69","bellbu01",1985,2,"3B",67,67,1756,54,105,9,13
"70","beller01",1985,1,"P",4,0,17,2,1,0,0
"71","bellge02",1985,1,"3B",2,0,9,0,1,0,0
"72","bellge02",1985,1,"OF",157,157,4125,320,13,11,3
"73","bellira01",1985,1,"SS",12,7,173,13,23,2,3
"74","benedbr01",1985,1,"C",70,67,1698,314,35,4,1
"75","beniqju01",1985,1,"1B",46,38,982,319,24,4,42
"76","beniqju01",1985,1,"3B",1,0,9,1,0,0,0
"77","beniqju01",1985,1,"OF",71,54,1475,119,1,0,0
"78","beniqju01",1985,1,"SS",1,0,3,0,1,0,0
"79","bentobu01",1985,1,"C",26,22,552,75,13,4,1
"80","berenbr01",1985,1,"P",3,3,41,1,4,0,1
"81","berenju01",1985,1,"P",31,13,285,11,12,2,1
"82","bergmda01",1985,1,"1B",44,33,921,306,25,3,25
"83","bergmda01",1985,1,"OF",1,0,3,0,0,0,0
"84","bernato01",1985,1,"2B",147,141,3613,311,399,16,86
"85","bernato01",1985,1,"SS",1,0,6,2,0,0,1
"86","berrada01",1985,1,"3B",41,33,816,20,68,8,9
"87","berrada01",1985,1,"SS",6,0,32,2,6,1,0
"88","bestka01",1985,1,"P",15,0,97,0,3,1,0
"89","bevacku01",1985,1,"1B",9,0,66,16,4,2,1
"90","bevacku01",1985,1,"3B",33,31,769,32,56,5,7
"91","bevacku01",1985,1,"OF",1,0,3,1,0,0,0
"92","biancbu01",1985,1,"2B",4,0,18,3,1,0,1
"93","biancbu01",1985,1,"SS",74,48,1355,80,168,10,31
"94","bielemi01",1985,1,"P",12,7,137,5,11,0,0
"95","bilarda01",1985,1,"C",42,30,830,198,20,3,1
"96","birtsti01",1985,1,"P",29,25,424,0,11,1,1
"97","blackbu02",1985,1,"P",33,33,617,6,30,4,0
"98","blockte01",1985,1,"OF",5,3,73,4,0,0,0
"99","bluevi01",1985,1,"P",33,20,393,7,21,2,1
"100","blylebe01",1985,1,"P",23,23,539,11,19,0,0
"101","blylebe01",1985,2,"P",14,14,342,6,13,0,2
"102","bochtbr01",1985,1,"1B",128,102,2866,942,60,10,83
"103","bochybr01",1985,1,"C",46,28,809,148,11,2,2
"104","boddimi01",1985,1,"P",32,32,610,26,46,2,6
"105","boevejo01",1985,1,"P",13,0,49,0,0,0,0
"106","boggsto01",1985,1,"P",4,0,21,0,2,0,0
"107","boggswa01",1985,1,"3B",161,160,4252,134,335,17,30
"108","bonilju01",1985,1,"2B",7,3,114,7,14,1,3
"109","bonneba01",1985,1,"1B",5,3,81,23,0,0,3
"110","bonneba01",1985,1,"OF",22,15,486,38,2,1,0
"111","bookegr01",1985,1,"P",17,0,67,1,3,1,0
"112","boonebo01",1985,1,"C",147,137,3646,670,71,10,15
"113","bordiri01",1985,1,"P",51,3,294,2,12,1,1
"114","bosleth01",1985,1,"OF",55,30,861,84,0,1,0
"115","bostoda01",1985,1,"OF",93,60,1789,179,7,2,1
"116","botelde01",1985,1,"P",11,7,132,2,5,0,0
"117","bowala01",1985,1,"SS",66,60,1548,91,197,9,34
"118","bowala01",1985,2,"2B",4,3,72,9,7,0,2
"119","bowala01",1985,2,"SS",9,3,102,9,6,2,3
"120","boydoi01",1985,1,"P",35,35,817,42,41,1,2
"121","bradlph01",1985,1,"OF",159,159,4167,336,10,5,3
"122","bradlsc01",1985,1,"C",3,3,72,12,0,1,0
"123","braunst01",1985,1,"OF",14,5,176,14,1,0,0
"124","breamsi01",1985,1,"1B",16,14,386,148,14,1,8
"125","breamsi01",1985,2,"1B",25,23,626,219,21,2,21
"126","brenlbo01",1985,1,"1B",10,3,122,42,3,1,4
"127","brenlbo01",1985,1,"3B",17,16,411,15,20,4,4
"128","brenlbo01",1985,1,"C",110,102,2748,662,62,12,8
"129","brennto01",1985,1,"P",12,4,95,3,11,0,1
"130","brettge01",1985,1,"3B",152,152,4019,107,339,15,33
"131","brockgr01",1985,1,"1B",122,117,3087,1113,84,7,86
"132","brookhu01",1985,1,"SS",155,153,4125,203,441,28,81
"133","brookto01",1985,1,"2B",3,2,58,2,6,0,1
"134","brookto01",1985,1,"3B",151,134,3573,123,261,23,26
"135","brookto01",1985,1,"C",1,0,15,7,1,0,0
"136","brookto01",1985,1,"SS",8,1,72,3,9,1,1
"137","brouhma01",1985,1,"OF",29,29,673,53,0,2,0
"138","brownbo04",1985,1,"OF",28,6,307,20,2,0,2
"139","brownch02",1985,1,"3B",120,120,3061,94,243,10,15
"140","brownma02",1985,1,"P",6,0,47,1,1,0,0
"141","brownmi01",1985,1,"P",2,1,10,0,0,0,0
"142","brownmi02",1985,1,"OF",48,31,978,78,3,0,1
"143","brownmi02",1985,2,"OF",56,55,1460,87,3,6,1
"144","brownto05",1985,1,"P",38,38,784,12,34,2,1
"145","brummgl01",1985,1,"C",47,31,891,182,5,2,2
"146","brummgl01",1985,1,"OF",1,0,6,1,0,0,0
"147","brunato01",1985,1,"OF",155,152,3991,300,14,5,2
"148","brusswa01",1985,1,"P",51,0,223,6,3,2,0
"149","bryanra01",1985,1,"OF",3,0,18,0,0,0,0
"150","buchabo01",1985,1,"P",14,0,48,1,3,0,0
"151","bucknbi01",1985,1,"1B",162,162,4321,1384,184,12,140
"152","buechst01",1985,1,"2B",1,0,3,0,1,0,0
"153","buechst01",1985,1,"3B",69,68,1743,52,137,6,17
"154","bulloer01",1985,1,"OF",7,3,102,6,0,2,0
"155","bumbral01",1985,1,"OF",17,10,300,31,0,2,0
"156","burketi01",1985,1,"P",78,0,361,5,21,1,2
"157","burnsbr01",1985,1,"P",36,34,681,6,27,2,0
"158","burrira01",1985,1,"P",29,28,511,18,19,2,0
"159","burttde01",1985,1,"P",5,2,85,1,5,0,1
"160","bushra01",1985,1,"1B",1,1,27,16,0,0,1
"161","bushra01",1985,1,"OF",41,32,839,63,0,2,0
"162","butchjo01",1985,1,"P",34,33,623,24,27,2,2
"163","butersa01",1985,1,"C",66,40,1090,227,20,4,5
"164","butersa01",1985,1,"P",1,0,3,0,0,0,0
"165","butlebr01",1985,1,"OF",150,148,3799,437,19,1,5
"166","bystrma01",1985,1,"P",8,8,123,1,9,1,0
"167","cabelen01",1985,1,"1B",49,29,900,311,22,2,30
"168","cabelen01",1985,2,"1B",21,12,355,119,4,1,5
"169","cabelen01",1985,2,"3B",32,29,728,21,71,8,6
"170","cabelen01",1985,2,"OF",4,3,51,5,0,0,0
"171","caldeiv01",1985,1,"1B",2,1,27,8,0,0,1
"172","caldeiv01",1985,1,"OF",53,52,1332,100,5,2,2
"173","calhoje01",1985,1,"P",44,0,191,5,10,2,2
"174","camacer01",1985,1,"P",2,0,10,0,1,0,0
"175","campbbi02",1985,1,"P",50,0,193,0,6,1,0
"176","campri01",1985,1,"P",66,2,383,7,13,4,3
"177","candejo01",1985,1,"P",37,0,163,1,8,1,0
"178","candejo01",1985,2,"P",13,13,213,2,8,1,0
"179","cangejo01",1985,1,"OF",3,1,33,1,0,0,0
"180","cansejo01",1985,1,"OF",26,25,655,56,2,3,1
"181","caprani01",1985,1,"OF",8,3,73,11,0,0,0
"182","carewro01",1985,1,"1B",116,109,2967,1055,65,7,121
"183","carltst01",1985,1,"P",16,16,276,3,18,0,1
"184","carmado01",1985,1,"P",71,0,259,5,11,2,2
"185","cartega01",1985,1,"1B",6,6,120,31,3,0,2
"186","cartega01",1985,1,"C",143,139,3753,956,67,8,11
"187","cartega01",1985,1,"OF",1,1,24,0,0,0,0
"188","cartejo01",1985,1,"1B",11,7,111,33,5,1,2
"189","cartejo01",1985,1,"2B",1,0,6,0,1,0,0
"190","cartejo01",1985,1,"3B",1,0,0,0,0,0,0
"191","cartejo01",1985,1,"OF",135,113,3132,278,11,5,2
"192","carych01",1985,1,"P",16,0,71,0,2,0,0
"193","castibo01",1985,1,"P",35,5,204,5,11,1,1
"194","castica01",1985,1,"OF",51,49,1089,101,0,5,0
"195","castima02",1985,1,"3B",25,5,258,6,19,1,1
"196","castima02",1985,1,"C",32,19,530,117,12,3,1
"197","caudibi01",1985,1,"P",67,0,208,2,6,0,0
"198","cedence01",1985,1,"1B",34,5,308,110,8,1,11
"199","cedence01",1985,1,"OF",53,48,1155,96,1,1,0
"200","cedence01",1985,2,"1B",23,16,416,145,5,1,16
"201","cedence01",1985,2,"OF",2,1,30,0,0,0,0
"202","ceronri01",1985,1,"C",91,76,2097,384,48,6,4
"203","cerutjo01",1985,1,"P",4,1,20,0,1,0,0
"204","ceyro01",1985,1,"3B",140,138,3556,75,273,21,21
"205","chambch01",1985,1,"1B",39,27,814,299,25,1,31
"206","chapmke01",1985,1,"2B",48,34,923,70,89,5,17
"207","chapmke01",1985,1,"3B",1,0,3,0,0,0,0
"208","childro01",1985,1,"P",16,1,100,1,4,0,0
"209","chrisjo02",1985,1,"OF",38,28,830,41,2,2,0
"210","clancji01",1985,1,"P",23,23,386,6,15,1,1
"211","clarkbo04",1985,1,"OF",27,24,645,72,1,0,0
"212","clarkbr01",1985,1,"P",31,3,188,7,13,1,2
"213","clarkja01",1985,1,"1B",121,121,3130,1116,66,14,102
"214","clarkja01",1985,1,"OF",12,4,147,12,0,0,0
"215","clarkst02",1985,1,"P",4,0,12,0,1,0,0
"216","clearma01",1985,1,"P",41,0,167,4,12,2,0
"217","clemepa01",1985,1,"P",41,0,186,2,15,1,2
"218","clemepa01",1985,2,"P",27,0,103,0,3,0,0
"219","clemero02",1985,1,"P",15,15,295,12,9,0,1
"220","clibust02",1985,1,"P",44,0,297,8,17,0,3
"221","cocanja01",1985,1,"P",24,15,349,7,20,4,1
"222","codirch01",1985,1,"P",37,37,678,18,27,4,1
"223","colemvi01",1985,1,"OF",150,149,3998,305,16,7,1
"224","colesda01",1985,1,"3B",7,2,105,2,7,1,0
"225","colesda01",1985,1,"OF",2,1,36,4,0,0,0
"226","colesda01",1985,1,"SS",15,12,297,19,37,5,10
"227","collida02",1985,1,"OF",91,86,2334,221,1,5,0
"228","conceda01",1985,1,"3B",5,0,38,2,1,0,0
"229","conceda01",1985,1,"SS",151,146,3895,212,404,24,64
"230","conceon01",1985,1,"2B",2,0,9,0,3,0,0
"231","conceon01",1985,1,"SS",128,109,2858,127,367,21,63
"232","connafr02",1985,1,"1B",2,1,24,16,0,0,1
"233","connafr02",1985,1,"3B",46,27,794,23,57,2,3
"234","conroti01",1985,1,"P",16,2,76,0,3,1,0
"235","cookgl01",1985,1,"P",9,7,120,3,2,1,1
"236","coopece01",1985,1,"1B",123,123,3261,1087,94,17,101
"237","coopedo01",1985,1,"P",7,0,30,0,0,0,0
"238","corbedo01",1985,1,"P",30,0,138,1,9,1,0
"239","corcoti01",1985,1,"1B",59,38,1120,386,25,3,27
"240","corcoti01",1985,1,"OF",3,1,29,3,0,0,0
"241","correed01",1985,1,"P",5,1,31,0,0,0,0
"242","cottohe01",1985,1,"OF",30,15,443,41,2,1,0
"243","cowenal01",1985,1,"OF",110,109,2799,198,10,7,2
"244","cowlejo01",1985,1,"P",30,26,479,6,22,3,1
"245","coxda01",1985,1,"P",35,35,723,22,31,2,1
"246","crawfst01",1985,1,"P",44,1,273,7,15,3,2
"247","creelke01",1985,1,"P",15,8,186,4,2,0,1
"248","cruzjo01",1985,1,"OF",137,137,3606,257,12,8,3
"249","cruzju01",1985,1,"2B",87,74,1942,158,220,7,59
"250","darliro01",1985,1,"P",36,35,744,24,47,2,5
"251","darwida01",1985,1,"P",39,29,653,15,16,2,1
"252","dauerri01",1985,1,"1B",1,0,3,2,0,0,0
"253","dauerri01",1985,1,"2B",73,63,1504,117,181,3,44
"254","dauerri01",1985,1,"3B",17,8,250,7,21,1,0
"255","daultda01",1985,1,"C",28,27,716,160,15,1,1
"256","davisal01",1985,1,"1B",154,154,4014,1438,103,13,131
"257","davisch01",1985,1,"OF",126,126,3329,279,10,6,2
"258","daviser01",1985,1,"OF",47,24,783,75,3,1,1
"259","davisge03",1985,1,"OF",23,9,277,18,2,1,0
"260","davisgl01",1985,1,"1B",89,88,2212,749,57,12,76
"261","davisgl01",1985,1,"OF",9,8,192,17,0,0,0
"262","davisjo02",1985,1,"C",138,129,3372,694,84,8,7
"263","davisjo03",1985,1,"P",12,11,214,4,3,1,1
"264","davisma01",1985,1,"P",77,1,343,2,12,0,0
"265","davismi02",1985,1,"OF",151,143,3849,370,6,8,1
"266","davisro02",1985,1,"P",57,0,194,3,5,0,1
"267","davisst02",1985,1,"P",31,28,525,15,20,0,0
"268","davisst03",1985,1,"P",10,5,84,0,4,0,0
"269","davistr01",1985,1,"OF",2,2,42,2,0,1,0
"270","dawlebi01",1985,1,"P",49,0,243,6,13,1,2
"271","dawsoan01",1985,1,"OF",131,129,3363,248,9,7,1
"272","dayetbr01",1985,1,"OF",10,3,105,8,0,0,0
"273","dayleke01",1985,1,"P",57,0,196,5,15,0,0
"274","decindo01",1985,1,"3B",111,111,2877,95,202,13,27
"275","dedmoje01",1985,1,"P",60,0,258,9,27,2,4
"276","deerro01",1985,1,"1B",10,7,196,73,1,1,4
"277","deerro01",1985,1,"OF",37,31,833,54,1,1,0
"278","dejesiv01",1985,1,"3B",20,7,255,7,24,0,2
"279","dejesiv01",1985,1,"SS",13,4,171,8,16,2,1
"280","deleojo01",1985,1,"P",31,25,488,9,16,1,1
"281","deleolu01",1985,1,"P",29,0,116,1,5,0,0
"282","dempsri01",1985,1,"C",131,113,3024,575,49,8,5
"283","dennyjo01",1985,1,"P",33,33,692,15,39,0,4
"284","dernibo01",1985,1,"OF",116,112,2937,310,4,9,1
"285","desajo01",1985,1,"1B",9,6,174,70,7,0,4
"286","desajo01",1985,1,"OF",1,0,3,0,0,0,0
"287","deshaji01",1985,1,"P",2,0,9,0,0,0,0
"288","diazbo01",1985,1,"C",24,20,518,127,10,4,2
"289","diazbo01",1985,2,"C",51,47,1212,301,32,4,8
"290","diazca01",1985,1,"P",46,0,238,1,8,0,0
"291","dilonmi01",1985,1,"OF",22,15,413,36,1,1,0
"292","dilonmi01",1985,2,"OF",14,9,270,21,1,2,0
"293","dipinfr01",1985,1,"P",54,0,228,3,5,1,0
"294","dixonke01",1985,1,"P",34,18,486,13,17,4,0
"295","dopsojo01",1985,1,"P",4,3,39,0,2,0,0
"296","doranbi02",1985,1,"2B",147,145,3788,345,440,16,108
"297","dorseji01",1985,1,"P",2,1,16,0,0,1,0
"298","dotsori01",1985,1,"P",9,9,157,3,5,0,0
"299","downibr01",1985,1,"OF",121,118,3046,244,5,2,0
"300","draveda01",1985,1,"P",34,31,644,13,30,3,2
"301","driesda01",1985,1,"1B",88,84,2220,804,64,3,79
"302","driesda01",1985,2,"1B",49,47,1234,399,27,1,32
"303","dunbato01",1985,1,"OF",14,12,312,14,0,1,0
"304","duncama01",1985,1,"2B",19,16,470,50,44,3,7
"305","duncama01",1985,1,"SS",123,120,3193,174,386,27,57
"306","dunstsh01",1985,1,"SS",73,71,1799,144,248,17,39
"307","durhale01",1985,1,"1B",151,144,3817,1421,107,7,121
"308","dwyerji01",1985,1,"OF",78,61,1494,131,4,1,0
"309","dybzije01",1985,1,"SS",5,1,36,4,5,1,0
"310","dykstle01",1985,1,"OF",74,53,1567,165,6,1,2
"311","easlemi01",1985,1,"OF",20,20,454,32,0,3,0
"312","easteja01",1985,1,"P",50,7,296,11,10,0,1
"313","eckerde01",1985,1,"P",25,25,508,10,26,3,1
"314","engelst01",1985,1,"P",11,8,155,2,8,0,0
"315","engleda01",1985,1,"C",17,12,296,58,3,1,1
"316","engleda01",1985,1,"OF",3,2,54,8,1,0,0
"317","esaskni01",1985,1,"1B",12,2,123,37,3,0,3
"318","esaskni01",1985,1,"3B",62,51,1390,41,99,8,13
"319","esaskni01",1985,1,"OF",54,54,1304,91,4,0,0
"320","espinal01",1985,1,"SS",31,21,564,25,69,5,15
"321","espinju01",1985,1,"C",9,3,93,16,4,0,0
"322","eufemfr01",1985,1,"P",39,0,185,4,12,0,1
"323","evansda01",1985,1,"1B",113,101,2732,827,114,15,80
"324","evansda01",1985,1,"3B",7,4,111,4,11,5,1
"325","evansdw01",1985,1,"OF",152,152,4021,291,9,3,1
"326","fallobo01",1985,1,"P",10,0,48,2,3,0,1
"327","farrst01",1985,1,"P",16,3,113,3,6,0,0
"328","feldemi01",1985,1,"OF",14,13,361,32,1,0,0
"329","fernasi01",1985,1,"P",26,26,511,1,23,0,0
"330","fernato01",1985,1,"SS",160,158,4248,283,478,30,109
"331","ferreto01",1985,1,"P",2,0,17,0,2,0,1
"332","fieldce01",1985,1,"1B",25,24,492,171,17,4,21
"333","filerto01",1985,1,"P",11,9,146,1,5,0,1
"334","filsope01",1985,1,"P",40,6,287,3,13,2,0
"335","fingero01",1985,1,"P",47,0,166,7,10,0,1
"336","fireost01",1985,1,"P",4,0,21,0,0,0,0
"337","fischmi01",1985,1,"1B",6,0,28,8,0,0,0
"338","fischmi01",1985,1,"2B",31,13,431,44,59,1,15
"339","fischmi01",1985,1,"3B",3,0,9,1,2,0,0
"340","fischmi01",1985,1,"SS",22,5,198,20,28,3,5
"341","fishebr01",1985,1,"P",55,0,295,4,13,1,1
"342","fiskca01",1985,1,"C",130,120,3205,801,60,10,13
"343","fitzgmi02",1985,1,"C",108,93,2509,542,46,8,7
"344","flanami01",1985,1,"P",15,15,258,4,11,0,0
"345","flannti01",1985,1,"2B",121,101,2816,261,287,13,72
"346","flannti01",1985,1,"3B",1,0,6,0,0,0,0
"347","fletcsc01",1985,1,"2B",37,15,509,38,55,0,11
"348","fletcsc01",1985,1,"3B",55,39,999,29,70,7,7
"349","fletcsc01",1985,1,"SS",44,32,744,56,83,1,18
"350","flynndo01",1985,1,"2B",6,0,27,3,2,0,0
"351","flynndo01",1985,1,"SS",1,0,9,0,0,0,0
"352","flynndo01",1985,2,"2B",20,10,303,31,32,1,14
"353","flynndo01",1985,2,"3B",4,0,24,0,1,0,0
"354","flynndo01",1985,2,"SS",8,5,139,8,11,0,3
"355","foleyto02",1985,1,"2B",18,13,345,23,36,1,10
"356","foleyto02",1985,1,"3B",1,0,3,0,0,0,0
"357","foleyto02",1985,1,"SS",15,10,281,29,38,2,11
"358","foleyto02",1985,2,"SS",45,43,1114,75,128,4,26
"359","foliti01",1985,1,"SS",13,8,225,16,34,1,6
"360","fontera01",1985,1,"P",38,23,464,6,35,1,3
"361","fordcu01",1985,1,"OF",4,2,57,3,0,1,0
"362","forscbo01",1985,1,"P",34,19,408,12,20,1,0
"363","forstte01",1985,1,"P",46,0,178,2,7,1,0
"364","fostege01",1985,1,"OF",123,119,3209,198,7,5,2
"365","fowlkal01",1985,1,"P",2,0,21,1,1,0,0
"366","francjo01",1985,1,"P",67,0,297,9,21,1,1
"367","francju01",1985,1,"2B",8,8,207,14,18,1,4
"368","francju01",1985,1,"SS",151,149,3864,238,419,35,95
"369","francte01",1985,1,"1B",57,37,1111,382,35,5,32
"370","francte01",1985,1,"3B",1,0,12,0,3,0,0
"371","francte01",1985,1,"OF",28,24,591,49,2,1,0
"372","frazige01",1985,1,"P",51,0,228,5,9,1,2
"373","frobedo01",1985,1,"OF",36,23,762,46,2,3,1
"374","frobedo01",1985,2,"OF",6,4,132,12,0,1,0
"375","fundema01",1985,1,"1B",1,1,21,8,0,0,0
"376","fundema01",1985,1,"OF",5,3,84,7,0,0,0
"377","gaettga01",1985,1,"1B",1,1,18,6,0,0,0
"378","gaettga01",1985,1,"3B",156,143,3829,146,316,18,31
"379","gaettga01",1985,1,"OF",4,4,87,10,0,0,0
"380","gagnegr01",1985,1,"SS",106,92,2357,149,269,14,48
"381","gainety01",1985,1,"OF",9,7,237,21,0,2,0
"382","galaran01",1985,1,"1B",23,19,498,173,22,1,14
"383","gallemi01",1985,1,"2B",42,25,613,46,66,1,22
"384","gallemi01",1985,1,"3B",12,2,99,3,11,0,1
"385","gallemi01",1985,1,"SS",21,0,156,8,17,0,2
"386","gantnji01",1985,1,"2B",124,121,3209,262,402,8,89
"387","gantnji01",1985,1,"3B",24,18,556,16,34,3,5
"388","gantnji01",1985,1,"SS",1,0,3,0,0,0,0
"389","garbeba01",1985,1,"1B",37,23,601,190,20,2,24
"390","garbeba01",1985,1,"3B",1,0,6,0,0,0,0
"391","garbeba01",1985,1,"OF",24,20,570,38,0,1,0
"392","garbege01",1985,1,"P",59,0,292,11,17,0,1
"393","garcida01",1985,1,"2B",143,142,3508,302,371,13,88
"394","garciki01",1985,1,"3B",1,0,9,0,0,0,0
"395","garciki01",1985,1,"SS",3,0,25,0,2,0,0
"396","gardero01",1985,1,"2B",5,2,63,5,5,0,0
"397","gardero01",1985,1,"3B",2,2,33,1,1,0,0
"398","gardero01",1985,1,"SS",13,9,201,15,26,4,3
"399","gardnwe01",1985,1,"P",9,0,36,0,4,0,0
"400","garneph01",1985,1,"2B",15,9,280,26,32,1,10
"401","garneph01",1985,1,"3B",123,103,2830,75,197,20,14
"402","garresc01",1985,1,"P",74,0,317,7,22,2,0
"403","garvest01",1985,1,"1B",162,162,4255,1442,92,5,138
"404","gedmari01",1985,1,"C",139,129,3468,768,78,15,13
"405","geiseda01",1985,1,"P",12,0,81,0,3,0,1
"406","gerbecr01",1985,1,"2B",1,0,3,1,0,0,0
"407","gerbecr01",1985,1,"3B",9,0,69,4,3,0,0
"408","gerbecr01",1985,1,"SS",53,30,795,51,109,5,27
"409","gibsobo02",1985,1,"P",41,1,277,8,10,0,2
"410","gibsoki01",1985,1,"OF",144,143,3765,286,1,11,0
"411","gilbema01",1985,1,"OF",7,6,168,14,0,0,0
"412","gilesbr01",1985,1,"2B",13,8,235,27,27,0,5
"413","gilesbr01",1985,1,"SS",20,11,291,21,31,2,5
"414","gladdda01",1985,1,"OF",124,118,3189,273,3,7,0
"415","gleatje01",1985,1,"P",31,0,89,0,4,0,0
"416","glynned01",1985,1,"P",3,0,7,0,0,0,0
"417","gonzade01",1985,1,"2B",6,4,107,9,14,0,2
"418","gonzade01",1985,1,"3B",21,17,506,14,28,5,3
"419","gonzade01",1985,1,"OF",13,13,287,21,0,3,0
"420","gonzajo02",1985,1,"OF",18,1,126,10,0,0,0
"421","goodedw01",1985,1,"P",35,35,830,25,38,2,6
"422","gormato03",1985,1,"P",34,2,158,3,14,0,1
"423","gossari01",1985,1,"P",50,0,237,0,7,0,1
"424","gottji01",1985,1,"P",26,26,445,9,28,0,0
"425","graperi01",1985,1,"P",5,0,21,0,1,0,0
"426","greenda03",1985,1,"1B",78,72,1831,628,42,9,54
"427","greenda03",1985,1,"OF",12,8,213,17,0,1,0
"428","greenmi01",1985,1,"OF",17,6,237,14,0,0,0
"429","grichbo01",1985,1,"1B",16,11,309,98,9,0,14
"430","grichbo01",1985,1,"2B",116,109,2860,224,380,2,99
"431","grichbo01",1985,1,"3B",15,11,338,9,19,1,2
"432","griffal01",1985,1,"SS",162,162,4129,278,440,30,87
"433","griffke01",1985,1,"1B",1,0,12,5,0,0,0
"434","griffke01",1985,1,"OF",110,94,2554,222,8,7,3
"435","grossgr01",1985,1,"1B",8,1,67,18,4,0,1
"436","grossgr01",1985,1,"OF",52,31,895,48,4,0,0
"437","grosske01",1985,1,"P",38,31,617,18,34,3,0
"438","grosswa01",1985,1,"1B",9,5,132,40,4,0,1
"439","grosswa01",1985,1,"3B",67,57,1337,41,98,10,14
"440","grubbjo01",1985,1,"OF",18,14,303,23,0,0,0
"441","grubeke01",1985,1,"2B",1,0,3,0,0,0,0
"442","grubeke01",1985,1,"3B",5,2,81,2,6,0,0
